11972260,3186.96985,732
11740752,3183.14996,667
11601482,3182.50994,892
11606570,3179.36999,681
11745211,3177.45994,335
11635291,3173.77993,443
14332420,3173.48695,357
14101795,3168.15990,394
11673143,3165.86981,534
11742190,3159.25971,1305
14899958,3159.09998,980
11600522,3158.43989,731
11636457,3158.36000,1100
13902587,3157.00995,872
14472122,3153.07990,652
11669494,3152.58996,769
11638741,3151.07999,833
11625370,3148.80999,1884
15253068,3148.08998,852
11668184,3146.98984,661
11664753,3145.94778,362
15016570,3145.73992,532
14543023,3143.84990,560
15075612,3139.99686,314
12148130,3131.06996,968
11745487,3125.01999,726
14941603,3124.90000,835
11685428,3124.68991,531
11751556,3113.26972,507
12827506,3104.89976,717
14345311,3103.64996,876
11744851,3101.13995,1073
11753853,3096.02989,1118
14492863,3090.90999,909
11985424,3084.85980,437
11657012,3081.31991,580
11746298,3080.28000,1282
14249657,3079.63991,739
12787164,3069.99693,309
11645960,3063.63000,981
12787254,3062.23997,827
12231004,3060.70966,478
11632675,3055.78997,695
12787878,3053.08993,851
13797782,3052.60999,806
11741424,3049.61999,1317
11779472,3048.16993,833
11703221,3047.89924,635
11603111,3046.99992,843
12252854,3046.28982,677
11699190,3045.53998,1053
14388095,3040.75734,308
11828129,3040.03985,647
12148121,3039.84711,319
11683854,3035.02999,587
11701218,3030.28993,1025
11696638,3020.57949,517
13870738,3018.17885,494
11699074,3017.18990,815
12820704,3014.49958,470
15253061,3014.05000,871
12932829,3013.24970,644
14316004,3011.34754,310
11614058,3005.14984,612
11634184,3003.94000,680
15007552,2998.65998,1010
13788511,2997.07969,725
12218998,2992.37968,453
11722719,2986.29998,1180
11743332,2983.61737,360
13797902,2981.07994,512
11741146,2980.86966,499
13035032,2977.04997,299
11645980,2976.55999,658
11901473,2969.97993,413
11842451,2969.33994,590
11619282,2968.68997,799
11670831,2967.41967,854
11699716,2962.35996,633
14399127,2960.89787,313
11738371,2956.77821,433
12788285,2956.58996,691
11743146,2955.01972,668
11815094,2954.39996,810
12159328,2952.03993,851
11727459,2949.10999,1081
11600770,2948.83967,647
11603586,2948.38962,1277
14513086,2944.43999,881
13903414,2943.43989,533
13776051,2942.02995,628
14509227,2927.43998,871
12787455,2926.67998,609
11743113,2925.17995,746
12246782,2919.69996,1059
11737691,2916.24998,881
11675084,2908.70995,833
14456026,2906.48710,292
11616781,2906.07970,551
11948914,2903.85000,378
11873431,2898.10984,583
11686868,2896.52000,867
11684197,2892.27964,436
13789460,2887.57993,337
11732094,2884.89000,1539
12819977,2884.04995,708
12932796,2882.01719,297
11697162,2879.46765,288
11662806,2878.56971,545
11743038,2872.39999,914
11746236,2870.64999,1732
14273857,2867.83998,665
14908451,2866.21974,801
11751035,2865.27999,619
11653583,2859.63998,808
11721025,2841.53985,423
11679025,2836.06996,1146
14423035,2834.82988,335
11699189,2834.15999,965
11749840,2833.65000,1125
11704058,2831.19994,671
11741277,2829.83992,789
11679924,2828.11985,798
15092726,2824.88819,297
11749345,2821.77000,1088
11823785,2818.99999,665
11698043,2818.37998,1199
11696643,2817.23958,484
15164986,2814.47979,423
11619276,2811.38997,731
11609045,2808.36989,599
14879247,2807.07951,395
12773827,2804.22978,467
11602745,2803.71983,706
13015623,2798.60989,993
12932333,2797.48978,667
15016568,2794.42988,463
12222196,2791.55997,777
12833771,2788.00992,609
12807631,2785.28999,703
14383201,2782.20000,1390
13043418,2779.77000,738
11694485,2779.56940,604
11670741,2777.91994,673
11744934,2775.00888,467
11703696,2772.82999,702
14861196,2763.29936,433
11698123,2757.43726,282
12572037,2756.43000,604
14555763,2755.57000,821
11667233,2754.61755,291
11666103,2752.71993,435
12906967,2748.32952,387
12184080,2747.77998,650
11645275,2744.44964,351
12932335,2743.85812,335
11746300,2740.26998,1052
11656156,2731.34999,745
11604872,2727.52998,1124
11652266,2723.06996,727
12175836,2719.66990,620
14341554,2718.51984,795
12932792,2718.02800,304
11620205,2716.76995,628
12018266,2713.64997,593
11744850,2712.33995,825
11668606,2712.12000,1384
13789488,2705.36881,315
11620754,2704.20996,705
11681485,2703.45997,1034
11684527,2694.15990,392
14315947,2687.83979,1159
11599899,2681.15998,1613
14117276,2680.57985,730
15145967,2679.81778,295
11636673,2671.25998,795
11952641,2671.18999,881
14345281,2671.03998,847
11748958,2666.20995,386
11698087,2664.40890,373
11633638,2663.15994,570
13902590,2661.41979,447
11746249,2661.23000,1207
11741832,2660.92995,1267
11683465,2658.50915,348
14916327,2657.94999,636
12789598,2656.78000,643
12787616,2648.32992,459
15016571,2647.75984,439
11634178,2644.71984,402
13056660,2639.96989,551
14389774,2635.28997,727
13043420,2633.66000,689
11645984,2632.19000,595
14239091,2632.12994,785
11660687,2626.69993,683
11686934,2626.26997,579
13035022,2623.27997,376
11699964,2620.41966,552
11951698,2619.21000,909
14502888,2614.83992,583
11678806,2614.20741,262
11670852,2610.74975,817
11750914,2608.00000,646
11657345,2601.39997,873
14091953,2601.22000,1008
11599293,2600.46000,586
14230598,2599.59992,763
11633642,2599.57981,545
14538269,2594.19990,475
12880476,2592.72995,763
11739946,2589.78993,397
11697198,2589.04970,780
11698101,2588.89782,288
11695808,2584.98981,512
11739408,2583.99997,693
11847126,2583.74999,665
14388199,2578.88957,564
11645972,2572.43000,772
11781797,2572.25949,365
14856710,2570.70991,413
11697161,2569.50792,259
11754070,2564.83999,1252
11746303,2562.96000,1063
12856683,2561.75989,519
12807632,2560.75999,692
11676188,2559.68000,961
13778466,2555.03000,876
14199102,2554.79989,453
11742279,2554.08000,885
11737591,2551.58000,842
13777319,2548.88995,660
14345325,2547.28000,832
12204712,2544.95990,422
11676842,2544.65000,3002
15145970,2544.12810,274
11781796,2531.59971,369
14327189,2530.31998,570
11746283,2527.36988,610
13035024,2525.42997,360
11658515,2522.93000,619
11683459,2522.82946,342
12788644,2521.85991,334
13966659,2520.17999,690
11627586,2519.61996,852
11959190,2519.03958,436
11673604,2511.81945,362
14538273,2507.72998,478
11659117,2505.78972,436
13778464,2504.33000,843
11851862,2503.20995,386
14345187,2499.05888,437
11625338,2496.23993,279
11643403,2496.22000,905
11738327,2495.38996,576
11742590,2492.50973,539
13886961,2491.53934,264
11656327,2491.02988,476
11608214,2488.34000,578
11690575,2487.87000,854
11832821,2486.02971,534
11881060,2484.77000,947
14249658,2482.88991,607
11693421,2482.24999,276
11658516,2482.20998,589
11741819,2482.05998,871
11695811,2479.61000,570
12932801,2478.59823,337
14340236,2478.45928,356
11703590,2472.72995,661
12788249,2471.39999,678
11670855,2470.16933,418
13796963,2469.50000,532
15162405,2459.22927,252
14909815,2457.05989,568
12880464,2455.38989,373
12532087,2454.61000,788
11842762,2452.26988,387
12833772,2451.53000,566
12932707,2450.43903,300
11624139,2444.88997,630
11672055,2437.35991,439
11746211,2437.11989,494
11743728,2436.21998,642
12788248,2436.04990,439
12774504,2434.22992,669
11695992,2430.66993,1022
11627223,2429.38978,409
13957619,2426.14997,576
11635987,2425.62787,252
13884731,2422.04000,828
11873447,2419.03999,741
11627237,2418.07976,399
14237875,2416.76997,342
11666111,2415.06960,289
11698796,2412.77982,679
11670544,2412.37983,501
12787352,2404.94978,376
11620208,2404.80991,426
11666567,2404.70999,500
11601365,2403.18969,484
11602718,2401.84950,406
11744485,2401.72000,687
11735871,2401.06997,805
13043426,2400.68000,604
11872779,2395.40994,574
15265026,2395.16997,465
13789472,2394.22882,276
15065936,2392.33996,447
11671517,2387.89999,705
11702691,2382.39890,348
11646284,2381.95999,744
11697787,2380.78959,326
12473796,2380.35000,728
11699931,2379.60995,657
14345131,2376.72857,300
11668166,2370.99994,1425
14899961,2370.62998,736
14388319,2370.40000,916
11675334,2369.99763,239
14502889,2369.43993,526
11681761,2369.18000,2260
11666822,2368.41997,671
15281820,2365.16937,282
11673611,2364.54940,317
12787586,2358.31985,285
14383629,2355.73998,479
11741664,2353.28000,779
11748787,2353.19998,637
12225630,2351.32000,1556
14565142,2350.36986,557
11697152,2349.65799,235
11746240,2345.20954,387
15540806,2344.67989,558
14543013,2344.44993,401
11614110,2343.71995,579
11842992,2343.35994,635
11646279,2341.83999,744
11633298,2341.17999,681
11673591,2339.50943,341
11599734,2339.44995,566
14345329,2334.32000,885
12741322,2331.76000,503
14101796,2331.43997,262
12162029,2327.99000,861
14230610,2327.22000,866
11749520,2323.17994,609
11740766,2321.79998,1041
14339662,2321.65997,486
12932803,2321.54984,499
11618388,2320.83999,476
11732656,2319.87929,290
12932809,2318.94984,513
14908528,2316.14995,1742
11606250,2315.47991,472
12162033,2315.13999,675
11698569,2314.33987,448
11744933,2309.91874,325
11684819,2308.36999,532
14001171,2308.04991,445
12787353,2306.62982,385
11679917,2304.42991,700
12807629,2297.47000,588
14409740,2296.50986,542
13797797,2292.89997,1000
14066846,2292.16797,342
11627226,2290.78975,379
11746205,2288.04000,967
11627232,2285.07962,360
11732003,2284.98858,276
14294422,2279.80791,240
11723337,2278.63000,1358
12788377,2274.53986,363
11702307,2266.39991,750
15673356,2266.17781,237
12787144,2264.52996,305
14566386,2261.22940,237
15165131,2260.65990,352
11652149,2258.77995,654
15043196,2257.44997,631
11746170,2255.77999,581
13870755,2255.55800,266
14502890,2252.82995,495
11744853,2250.13984,638
11680578,2249.78999,615
14964171,2247.92982,225
11749947,2247.36979,678
11668007,2246.84989,675
11704373,2243.73987,414
11852045,2242.98998,569
12187916,2242.68992,507
11746292,2241.68998,1199
11663168,2240.99990,283
12889408,2240.98997,553
11695978,2239.64999,646
14198897,2238.83975,386
11711358,2238.50974,499
11699067,2234.39890,264
11669487,2233.36996,485
11620191,2232.89994,409
12712655,2230.88000,519
11620533,2229.24993,501
11631184,2229.14997,484
11748562,2228.05994,751
14230617,2227.13997,767
14354585,2224.43973,387
12611551,2218.67992,417
11609321,2209.99779,224
12751398,2209.15000,602
11731697,2208.95993,556
11673441,2207.02000,449
14369087,2206.89964,398
12932637,2197.59991,422
13902663,2197.00000,1920
11855048,2196.97832,256
11696693,2196.53999,1236
14099487,2196.26824,241
12139270,2195.71999,547
11760148,2194.79993,454
15628845,2192.45997,373
12936587,2188.38995,708
15164984,2186.61993,359
14270798,2186.39987,694
11837657,2181.50961,462
13881108,2177.26000,563
11738689,2177.13993,454
11746200,2174.58953,319
11630721,2173.95993,543
12548115,2171.54999,555
11703937,2162.13997,843
14383637,2161.39000,675
14536952,2158.19994,333
11781795,2157.88963,310
13902583,2156.23998,366
15223004,2154.41989,250
12895186,2152.91000,622
14195835,2152.79000,634
14199100,2149.96994,384
15107681,2147.36000,522
13904808,2146.10993,439
11727689,2145.38999,756
12734557,2143.58921,502
11697018,2143.09987,362
11700420,2142.09836,252
11843221,2140.97000,493
11631100,2140.58994,476
14899963,2140.25999,667
14511014,2140.00986,360
15161363,2139.98000,543
11604884,2139.94997,831
14390385,2139.40000,739
11655637,2138.64000,569
13998381,2136.84988,280
11667013,2135.92998,600
13902615,2135.17994,383
15083840,2134.95984,273
13797801,2134.71999,732
11692145,2134.62992,353
11692576,2132.35997,628
11741288,2131.78994,461
11746374,2125.86962,383
11653208,2125.84964,354
11659184,2125.21997,402
12518623,2124.25949,465
11746210,2122.80993,418
12795293,2122.27999,649
11743984,2120.22992,777
14033268,2116.95998,681
11599345,2116.20994,303
11852257,2114.32991,342
11698912,2109.83983,487
11852259,2109.14991,339
11647743,2107.82989,332
12510335,2107.31996,433
14889818,2105.30959,520
11603863,2103.99992,622
13902670,2102.74000,900
12888333,2102.23999,493
11607217,2101.82998,558
13798066,2100.37998,616
15273907,2099.72995,607
11840628,2099.58986,406
11619262,2098.31997,614
14198077,2097.71997,423
15029236,2094.99981,698
11697882,2094.54997,366
12812994,2089.76911,232
11615157,2089.55996,353
11663583,2088.92981,361
12712666,2087.59999,576
11661227,2086.79000,584
11743306,2085.69995,626
14565145,2084.80889,246
11674667,2084.48971,458
15591274,2083.65990,406
11951656,2083.06975,406
14543015,2081.84992,357
14001148,2080.56982,514
11599322,2078.95994,337
12840614,2070.72992,654
